"GEOID","EP_POV150","EP_UNEMP","EP_HBURD","EP_NOHSDP","EP_UNINSUR","EP_AGE65","EP_AGE17","EP_DISABL","EP_SNGPNT","EP_LIMENG","EP_MUNIT","EP_MOBILE","EP_CROWD","EP_NOVEH","EP_GROUPQ","EP_NOINT","med_income","med_homeval"
"31057",0.193,0.002,0.146,0.058,0.058,0.205,0.236,0.151,0.033,0,0.012,0.05,0,0.029,0.022,0.206,53696,110400
"31059",0.134,0.01,0.131,0.056,0.049,0.239,0.19,0.15,0.019,0,0.039,0.009,0.002,0.025,0.033,0.203,66410,101800
"31061",0.232,0.025,0.167,0.069,0.069,0.276,0.193,0.179,0.027,0.005,0.003,0.058,0.02,0.035,0.025,0.192,52400,80500
"31063",0.199,0.044,0.184,0.062,0.104,0.252,0.204,0.197,0.037,0.002,0.02,0.109,0.033,0.029,0.042,0.286,59573,110400
"31065",0.205,0.01,0.192,0.102,0.082,0.254,0.22,0.189,0.024,0.004,0.041,0.017,0.011,0.045,0.019,0.257,57284,76300
"31067",0.205,0.02,0.22,0.075,0.064,0.214,0.226,0.158,0.064,0,0.029,0.01,0.012,0.077,0.026,0.147,55000,132600
"31069",0.286,0.035,0.226,0.062,0.183,0.286,0.233,0.201,0.069,0.002,0.024,0.063,0.002,0.024,0.019,0.18,43478,79200
"31071",0.16,0.011,0.194,0.043,0.054,0.272,0.209,0.137,0.037,0,0.012,0.146,0,0.059,0.033,0.222,57888,114000
"31073",0.163,0.015,0.185,0.061,0.115,0.256,0.187,0.121,0.007,0.002,0.004,0.076,0.016,0.007,0.018,0.162,69886,173400
"31075",0.179,0.014,0.214,0.083,0.128,0.214,0.222,0.108,0,0.005,0,0.093,0.032,0.036,0.043,0.206,56806,94300
"31077",0.183,0.018,0.19,0.072,0.039,0.257,0.235,0.16,0.051,0.001,0.007,0.058,0.017,0.018,0.014,0.181,48472,76900
"31079",0.237,0.029,0.248,0.151,0.119,0.155,0.273,0.129,0.076,0.078,0.102,0.05,0.02,0.053,0.015,0.13,60720,163400
"31081",0.126,0.036,0.171,0.028,0.059,0.203,0.244,0.109,0.054,0.003,0.013,0.025,0.011,0.019,0.014,0.099,71211,178100
"31083",0.135,0.02,0.21,0.073,0.071,0.266,0.23,0.176,0.047,0.015,0.008,0.232,0.043,0.019,0.016,0.174,59432,118400
"31085",0.222,0.002,0.11,0.07,0.052,0.238,0.221,0.145,0.024,0.028,0,0.089,0.016,0.032,0,0.201,51389,86000
"31087",0.222,0.019,0.153,0.065,0.086,0.254,0.242,0.207,0.044,0.004,0.003,0.154,0.023,0.04,0.014,0.247,47025,75000
"31089",0.214,0.013,0.183,0.061,0.06,0.221,0.252,0.125,0.04,0.011,0.024,0.065,0.007,0.03,0.018,0.189,60592,134500
"31091",0.193,0.032,0.041,0.069,0.082,0.19,0.219,0.128,0.027,0,0,0.058,0.024,0.058,0.086,0.202,51333,93900
"31093",0.154,0.04,0.212,0.041,0.072,0.217,0.241,0.14,0.057,0.008,0.024,0.038,0.018,0.061,0.005,0.2,64167,165300
"31095",0.2,0.011,0.235,0.079,0.091,0.247,0.22,0.2,0.032,0.008,0.046,0.014,0.003,0.06,0.016,0.213,51587,101500
"31097",0.134,0.014,0.184,0.105,0.057,0.187,0.19,0.185,0.077,0.017,0.026,0.041,0.005,0.055,0.184,0.169,53696,107800
"31099",0.179,0.016,0.138,0.063,0.048,0.2,0.258,0.089,0.049,0.012,0.019,0.077,0.031,0.033,0.01,0.135,68606,180300
"31101",0.185,0.026,0.218,0.092,0.066,0.272,0.203,0.148,0.041,0.013,0.02,0.198,0.012,0.053,0.01,0.143,54303,134500
"31103",0.307,0.002,0.158,0.019,0.065,0.205,0.278,0.113,0.052,0,0,0.073,0.012,0.006,0,0.133,54583,85500
"31105",0.254,0.022,0.249,0.147,0.161,0.259,0.193,0.191,0.027,0.011,0.008,0.11,0.008,0.032,0.019,0.187,55428,79000
"31107",0.229,0.041,0.123,0.081,0.064,0.248,0.242,0.165,0.047,0.004,0.015,0.081,0.016,0.036,0.02,0.169,58043,98800
"31109",0.196,0.032,0.256,0.067,0.066,0.146,0.225,0.113,0.057,0.021,0.2,0.015,0.021,0.051,0.039,0.085,65086,204400
"31111",0.228,0.034,0.261,0.065,0.078,0.202,0.232,0.153,0.059,0.01,0.077,0.083,0.011,0.043,0.02,0.128,61309,156100
"31113",0.109,0.004,0.186,0.025,0.088,0.181,0.288,0.112,0,0.01,0,0.108,0.03,0,0,0.208,60250,112200
"31115",0.199,0,0.268,0.011,0.078,0.256,0.224,0.161,0.066,0,0,0.2,0.018,0.018,0,0.25,46667,107800
"31117",0.206,0,0.083,0.062,0.035,0.294,0.189,0.081,0.01,0,0,0.029,0.041,0.01,0,0.155,53750,109400
"31119",0.195,0.026,0.212,0.07,0.088,0.163,0.253,0.11,0.062,0.03,0.127,0.037,0.024,0.047,0.029,0.157,55375,164300
"31121",0.18,0.005,0.24,0.071,0.088,0.215,0.22,0.178,0.047,0.005,0.013,0.029,0.022,0.027,0.018,0.16,57778,138100
"31123",0.179,0.055,0.23,0.106,0.061,0.208,0.231,0.143,0.042,0.012,0.01,0.07,0.006,0.039,0.028,0.171,50859,100900
"31125",0.225,0.044,0.163,0.078,0.058,0.21,0.227,0.166,0.032,0.001,0.006,0.004,0.002,0.015,0.039,0.186,55473,86200
"31127",0.248,0.064,0.207,0.098,0.089,0.203,0.219,0.167,0.035,0.003,0.044,0.054,0.011,0.06,0.072,0.202,53081,100300
"31129",0.142,0.013,0.103,0.072,0.102,0.275,0.197,0.134,0.023,0,0.023,0.018,0.004,0.024,0.02,0.19,61667,78600
"31131",0.169,0.032,0.19,0.071,0.054,0.203,0.241,0.146,0.06,0.022,0.039,0.028,0.027,0.038,0.013,0.104,70072,151300
"31133",0.244,0.024,0.176,0.141,0.123,0.284,0.236,0.173,0.058,0.005,0.008,0.034,0.034,0.073,0.013,0.271,51354,69300
"31135",0.162,0.012,0.237,0.094,0.053,0.238,0.247,0.122,0.03,0.01,0.042,0.039,0.01,0.038,0.012,0.132,57250,119800
"31137",0.2,0.008,0.23,0.077,0.053,0.207,0.239,0.135,0.032,0.014,0.05,0.038,0.025,0.058,0.027,0.165,61606,143300
"31139",0.141,0.024,0.19,0.055,0.068,0.193,0.252,0.118,0.047,0.012,0.012,0.04,0.006,0.034,0.015,0.131,62299,151000
"31141",0.166,0.019,0.192,0.103,0.091,0.178,0.261,0.117,0.055,0.052,0.073,0.053,0.013,0.058,0.012,0.134,64105,163900
"31143",0.136,0.019,0.114,0.079,0.082,0.224,0.227,0.119,0.02,0.01,0.018,0.071,0.007,0.024,0.016,0.139,66486,124400
"31145",0.202,0.023,0.233,0.077,0.104,0.21,0.222,0.163,0.051,0.001,0.066,0.04,0.001,0.082,0.031,0.169,53387,130400
"31147",0.223,0.047,0.197,0.087,0.097,0.242,0.211,0.167,0.055,0.003,0.019,0.026,0.005,0.066,0.018,0.181,46085,75900
"31149",0.172,0.012,0.114,0.049,0.075,0.254,0.224,0.118,0.04,0.007,0.005,0.071,0,0.036,0.038,0.192,55129,88300
"31151",0.207,0.021,0.159,0.195,0.114,0.159,0.258,0.123,0.056,0.073,0.04,0.048,0.019,0.02,0.052,0.16,58011,116600
"31153",0.104,0.026,0.204,0.043,0.05,0.122,0.268,0.099,0.062,0.01,0.135,0.01,0.013,0.03,0.006,0.057,88408,227000
"31155",0.117,0.024,0.172,0.047,0.044,0.183,0.244,0.124,0.039,0.004,0.023,0.04,0.009,0.035,0.012,0.103,76485,183800
"31157",0.21,0.035,0.262,0.109,0.1,0.199,0.246,0.155,0.076,0.015,0.064,0.053,0.018,0.06,0.022,0.175,56588,138000
"31159",0.129,0.022,0.181,0.058,0.053,0.175,0.234,0.117,0.05,0.001,0.052,0.027,0.012,0.046,0.075,0.117,73892,176400
"31161",0.2,0.022,0.174,0.103,0.121,0.26,0.218,0.181,0.04,0.001,0.02,0.09,0.017,0.045,0.033,0.172,47901,83200
"31163",0.199,0.042,0.173,0.091,0.088,0.276,0.208,0.159,0.052,0.004,0.023,0.152,0.005,0.05,0.02,0.239,57579,102800
"31165",0.33,0.039,0.173,0.04,0.106,0.228,0.23,0.139,0.007,0.022,0.025,0.085,0.031,0.053,0,0.289,46769,115600
"31167",0.129,0.007,0.148,0.06,0.043,0.198,0.242,0.114,0.031,0.002,0.015,0.059,0.01,0.02,0.01,0.173,70583,148700
"31169",0.226,0.032,0.135,0.065,0.073,0.253,0.232,0.124,0.05,0.001,0.024,0.01,0.019,0.041,0.027,0.166,56111,78700
"31171",0.122,0.008,0.127,0.085,0.044,0.345,0.147,0.133,0.013,0,0.011,0.062,0,0.026,0,0.092,51696,152800
"31173",0.314,0.1,0.17,0.102,0.176,0.123,0.353,0.122,0.095,0.007,0.043,0.04,0.09,0.086,0.011,0.239,56223,78300
"31175",0.177,0.006,0.106,0.063,0.096,0.252,0.221,0.167,0.051,0.002,0.051,0.032,0.021,0.042,0.016,0.211,58015,117000
"31177",0.123,0.02,0.192,0.049,0.05,0.184,0.24,0.119,0.049,0.001,0.048,0.041,0.004,0.027,0.011,0.09,83491,226700
"31179",0.232,0.034,0.28,0.043,0.044,0.166,0.194,0.155,0.02,0.012,0.04,0.014,0.006,0.049,0.135,0.141,60971,149300
"31181",0.195,0.018,0.123,0.061,0.058,0.226,0.228,0.123,0.045,0.001,0.006,0.029,0.015,0.028,0.023,0.132,56786,80700
"31183",0.2,0.014,0.142,0.021,0.11,0.331,0.184,0.174,0.026,0,0,0.178,0.021,0.017,0,0.237,51875,90600
"31185",0.164,0.028,0.155,0.062,0.053,0.203,0.233,0.141,0.039,0.001,0.093,0.024,0.027,0.028,0.062,0.082,66337,141600
"32001",0.189,0.063,0.234,0.078,0.091,0.194,0.222,0.198,0.05,0.012,0.021,0.158,0.032,0.035,0.021,0.101,61776,223700
"32003",0.227,0.077,0.333,0.135,0.12,0.152,0.227,0.125,0.074,0.061,0.164,0.029,0.045,0.077,0.009,0.11,64210,308800
"32005",0.137,0.031,0.246,0.066,0.072,0.303,0.155,0.162,0.04,0.012,0.035,0.061,0.023,0.025,0.005,0.072,75688,445800
"32007",0.192,0.047,0.199,0.111,0.089,0.122,0.264,0.127,0.067,0.013,0.039,0.217,0.024,0.057,0.017,0.12,82462,235700
"32009",0.321,0.047,0.245,0.219,0.105,0.262,0.098,0.231,0,0.055,0.179,0.363,0.021,0.272,0.007,0.177,31667,65900
"32011",0.256,0,0.13,0.048,0.1,0.25,0.26,0.189,0.053,0,0.006,0.508,0.044,0.06,0.004,0.04,68307,150400
"32013",0.212,0.043,0.201,0.146,0.097,0.154,0.264,0.146,0.048,0.036,0.017,0.345,0.043,0.04,0.011,0.132,70315,212500
"32015",0.215,0.117,0.162,0.098,0.062,0.14,0.263,0.142,0.126,0.03,0.011,0.532,0.035,0.024,0.01,0.045,92543,173000
"32017",0.117,0.041,0.193,0.118,0.105,0.166,0.221,0.213,0.086,0,0.022,0.158,0.033,0.059,0.112,0.217,62164,160600
"32019",0.179,0.072,0.264,0.126,0.096,0.212,0.209,0.166,0.048,0.016,0.011,0.188,0.025,0.027,0.004,0.104,63952,264100
"32021",0.338,0.058,0.24,0.097,0.11,0.288,0.198,0.157,0.084,0,0,0.179,0.01,0.014,0.019,0.199,43009,119700
"32023",0.249,0.093,0.261,0.133,0.089,0.306,0.167,0.239,0.045,0.022,0.014,0.317,0.023,0.045,0.013,0.224,52570,197700
"32027",0.171,0.085,0.139,0.159,0.104,0.164,0.169,0.176,0.052,0.024,0.037,0.487,0.013,0.054,0.274,0.167,62841,140600
"32029",0.112,0.07,0.232,0.076,0.069,0.373,0.162,0.229,0.031,0.005,0,0.178,0.005,0.021,0.005,0.098,66713,261900
"32031",0.181,0.05,0.284,0.115,0.1,0.169,0.211,0.12,0.062,0.031,0.161,0.054,0.041,0.065,0.014,0.104,74292,388600
"32033",0.167,0.041,0.15,0.107,0.041,0.192,0.2,0.143,0.073,0.003,0.004,0.215,0.018,0.019,0.17,0.146,63590,165400
"32510",0.201,0.047,0.282,0.114,0.114,0.206,0.2,0.153,0.059,0.025,0.137,0.09,0.04,0.063,0.045,0.117,62217,327300
"33001",0.133,0.027,0.258,0.066,0.07,0.228,0.179,0.167,0.05,0.002,0.041,0.084,0.013,0.04,0.016,0.106,75035,253600
"33003",0.138,0.056,0.282,0.05,0.075,0.292,0.152,0.163,0.041,0.001,0.035,0.063,0.015,0.03,0.012,0.092,70873,272000
"33005",0.158,0.035,0.271,0.062,0.059,0.211,0.179,0.142,0.035,0.001,0.076,0.06,0.015,0.047,0.053,0.103,69360,208900
"33007",0.219,0.042,0.257,0.111,0.079,0.249,0.156,0.213,0.031,0.004,0.033,0.106,0.01,0.081,0.064,0.147,52054,134400
"33009",0.162,0.028,0.263,0.068,0.061,0.22,0.16,0.137,0.045,0.004,0.082,0.072,0.008,0.066,0.071,0.133,73755,240300
"33011",0.118,0.037,0.261,0.07,0.061,0.163,0.2,0.117,0.045,0.024,0.157,0.02,0.017,0.051,0.019,0.08,86930,306000
"33013",0.125,0.036,0.24,0.065,0.055,0.189,0.186,0.143,0.042,0.007,0.094,0.063,0.017,0.051,0.042,0.094,82457,255100
"33015",0.081,0.034,0.21,0.042,0.045,0.189,0.189,0.109,0.044,0.003,0.104,0.046,0.013,0.03,0.008,0.056,101683,367300
"33017",0.143,0.037,0.271,0.056,0.057,0.16,0.18,0.132,0.042,0.003,0.123,0.088,0.013,0.051,0.065,0.098,76560,262000
"33019",0.196,0.029,0.289,0.091,0.071,0.227,0.177,0.146,0.044,0.001,0.051,0.09,0.011,0.053,0.018,0.138,64587,180800
"34001",0.211,0.083,0.338,0.116,0.077,0.188,0.21,0.142,0.061,0.055,0.159,0.03,0.029,0.12,0.022,0.106,66473,222600
"34003",0.105,0.055,0.249,0.07,0.066,0.175,0.21,0.083,0.043,0.067,0.185,0.004,0.032,0.08,0.011,0.067,109497,489600
"34005",0.111,0.051,0.237,0.059,0.041,0.176,0.206,0.116,0.052,0.019,0.094,0.011,0.014,0.048,0.023,0.069,95935,270000
"34007",0.191,0.072,0.315,0.107,0.067,0.16,0.227,0.145,0.075,0.045,0.161,0.006,0.027,0.105,0.013,0.102,75485,211400
"34009",0.153,0.065,0.28,0.061,0.056,0.278,0.175,0.15,0.04,0.011,0.06,0.032,0.01,0.062,0.019,0.1,76237,318600
"34011",0.268,0.078,0.361,0.188,0.096,0.156,0.238,0.148,0.083,0.073,0.088,0.047,0.032,0.097,0.07,0.141,58397,168900
"34013",0.229,0.085,0.361,0.131,0.115,0.138,0.236,0.117,0.094,0.081,0.247,0.001,0.055,0.214,0.026,0.14,67826,414000
"34015",0.118,0.052,0.245,0.064,0.043,0.162,0.213,0.127,0.058,0.013,0.077,0.023,0.01,0.05,0.018,0.084,93208,232800
"34017",0.224,0.058,0.321,0.128,0.116,0.122,0.202,0.086,0.062,0.114,0.408,0.001,0.077,0.325,0.012,0.097,79795,424700
"34019",0.068,0.046,0.178,0.042,0.028,0.196,0.19,0.088,0.039,0.014,0.05,0.002,0.008,0.027,0.023,0.063,123373,431600
"34021",0.168,0.061,0.275,0.103,0.07,0.157,0.214,0.103,0.067,0.067,0.187,0.004,0.027,0.116,0.049,0.114,85687,295400
"34023",0.133,0.063,0.261,0.103,0.067,0.154,0.216,0.096,0.052,0.069,0.177,0.008,0.047,0.081,0.031,0.078,96883,362900
"34025",0.105,0.054,0.232,0.057,0.05,0.183,0.208,0.104,0.041,0.023,0.13,0.012,0.015,0.069,0.01,0.074,110356,454000
"34027",0.081,0.053,0.2,0.049,0.046,0.176,0.207,0.089,0.037,0.037,0.154,0.002,0.016,0.051,0.018,0.059,123727,474500
"34029",0.172,0.057,0.286,0.069,0.045,0.225,0.245,0.127,0.034,0.014,0.058,0.02,0.022,0.059,0.011,0.136,76644,298800
"34031",0.224,0.078,0.344,0.148,0.125,0.151,0.237,0.09,0.078,0.142,0.149,0.003,0.072,0.147,0.016,0.104,78386,363700
"34033",0.207,0.08,0.316,0.098,0.048,0.188,0.216,0.159,0.071,0.011,0.082,0.035,0.011,0.095,0.023,0.126,67898,187400
"34035",0.086,0.05,0.2,0.06,0.056,0.163,0.214,0.082,0.04,0.045,0.123,0.002,0.024,0.045,0.011,0.049,121695,444700
"34037",0.093,0.055,0.216,0.046,0.036,0.181,0.194,0.112,0.042,0.009,0.044,0.018,0.01,0.032,0.013,0.067,101645,282700
"34039",0.161,0.062,0.291,0.132,0.121,0.146,0.234,0.09,0.073,0.122,0.158,0.002,0.05,0.106,0.012,0.09,87369,393900
"34041",0.123,0.06,0.254,0.062,0.05,0.187,0.194,0.118,0.044,0.019,0.081,0.013,0.01,0.063,0.018,0.104,85163,272500
"35001",0.26,0.054,0.305,0.098,0.085,0.171,0.211,0.149,0.069,0.033,0.14,0.054,0.025,0.07,0.014,0.132,56920,216200
"35003",0.406,0.057,0.157,0.035,0.09,0.432,0.116,0.412,0.029,0.004,0,0.32,0,0.057,0.05,0.37,37623,175200
"35005",0.336,0.053,0.249,0.188,0.09,0.159,0.254,0.193,0.087,0.042,0.048,0.135,0.024,0.06,0.039,0.247,47620,117100
"35006",0.39,0.073,0.185,0.158,0.118,0.169,0.237,0.216,0.06,0.034,0.021,0.252,0.069,0.055,0.051,0.321,47300,86800
"35007",0.332,0.032,0.265,0.095,0.075,0.275,0.176,0.254,0.045,0.005,0.04,0.156,0.019,0.087,0.046,0.25,39483,125300
"35009",0.312,0.079,0.301,0.191,0.092,0.128,0.265,0.177,0.079,0.042,0.04,0.08,0.034,0.043,0.023,0.127,51199,139300
"35011",0.268,0.085,0.182,0.154,0.089,0.211,0.254,0.138,0.013,0.007,0,0.222,0,0.055,0.009,0.251,32750,133100
"35013",0.354,0.068,0.296,0.184,0.109,0.161,0.239,0.147,0.08,0.086,0.065,0.197,0.041,0.057,0.025,0.164,47151,162200
"35015",0.209,0.042,0.134,0.16,0.092,0.145,0.262,0.155,0.067,0.032,0.022,0.158,0.039,0.047,0.012,0.182,67759,166900
"35017",0.333,0.077,0.217,0.114,0.051,0.284,0.189,0.224,0.033,0.011,0.044,0.261,0.011,0.04,0.034,0.165,39429,125000
"35019",0.323,0.098,0.21,0.195,0.068,0.195,0.186,0.197,0.054,0.06,0.013,0.261,0.029,0.039,0.139,0.274,35409,106500
"35021",0.326,0.072,0.132,0.132,0.057,0.243,0.212,0.184,0.012,0.017,0,0.228,0.037,0.091,0,0.362,35900,78500
"35023",0.352,0.044,0.206,0.17,0.084,0.218,0.22,0.175,0.041,0.045,0.06,0.315,0.03,0.072,0.028,0.243,46097,94400
"35025",0.285,0.074,0.213,0.239,0.139,0.11,0.3,0.118,0.083,0.088,0.043,0.169,0.041,0.045,0.033,0.173,62319,144400
"35027",0.294,0.053,0.267,0.099,0.13,0.296,0.17,0.231,0.058,0.015,0.03,0.244,0.025,0.045,0.01,0.195,47247,171400
"35028",0.071,0.019,0.102,0.021,0.034,0.178,0.215,0.107,0.034,0.005,0.123,0.056,0.01,0.012,0.005,0.065,123677,343100
"35029",0.432,0.07,0.264,0.268,0.087,0.205,0.267,0.226,0.077,0.122,0.052,0.328,0.022,0.081,0.016,0.234,33914,88800
"35031",0.482,0.096,0.174,0.193,0.199,0.127,0.28,0.151,0.105,0.027,0.014,0.243,0.127,0.118,0.013,0.469,40262,67100
"35033",0.345,0.074,0.19,0.066,0.021,0.332,0.154,0.34,0.1,0.015,0,0.314,0,0.072,0.003,0.466,37549,106100
"35035",0.309,0.096,0.232,0.134,0.092,0.17,0.223,0.205,0.063,0.045,0.013,0.288,0.037,0.049,0.054,0.141,46949,123000
"35037",0.397,0.048,0.28,0.138,0.103,0.25,0.218,0.246,0.085,0.008,0.014,0.225,0.002,0.08,0.01,0.372,33067,72200
"35039",0.326,0.06,0.185,0.147,0.091,0.202,0.229,0.158,0.077,0.022,0.004,0.375,0.017,0.038,0.014,0.333,46994,179800
"35041",0.326,0.066,0.254,0.143,0.115,0.148,0.242,0.196,0.056,0.031,0.021,0.176,0.032,0.062,0.058,0.176,47897,117600
"35043",0.165,0.059,0.206,0.081,0.066,0.188,0.225,0.141,0.058,0.019,0.026,0.076,0.025,0.03,0.006,0.115,68947,222200
"35045",0.379,0.089,0.259,0.144,0.126,0.157,0.258,0.156,0.083,0.021,0.019,0.316,0.065,0.061,0.014,0.326,47485,155000
"35047",0.345,0.069,0.27,0.165,0.064,0.229,0.17,0.235,0.091,0.016,0.024,0.326,0.037,0.073,0.052,0.284,36492,143800
"35049",0.221,0.054,0.265,0.093,0.098,0.259,0.171,0.14,0.056,0.041,0.061,0.142,0.03,0.042,0.018,0.141,64423,315100
"35051",0.36,0.047,0.26,0.097,0.04,0.359,0.16,0.304,0.046,0.015,0.04,0.428,0.005,0.074,0.023,0.224,35939,122800
"35053",0.449,0.044,0.231,0.153,0.067,0.2,0.218,0.24,0.033,0.027,0.035,0.372,0.053,0.049,0.038,0.452,38242,112500
"35055",0.285,0.059,0.253,0.066,0.079,0.278,0.169,0.191,0.061,0.02,0.027,0.151,0.015,0.045,0.013,0.168,49481,280700
"35057",0.378,0.108,0.198,0.14,0.085,0.215,0.213,0.231,0.029,0.022,0.004,0.447,0.031,0.05,0.001,0.256,44819,121100
"35059",0.346,0.058,0.136,0.124,0.116,0.22,0.214,0.233,0.081,0.02,0.015,0.202,0.038,0.079,0.119,0.204,37443,130300
"35061",0.286,0.075,0.245,0.152,0.077,0.184,0.23,0.214,0.056,0.027,0.023,0.32,0.029,0.027,0.021,0.228,53752,154400
"36001",0.184,0.052,0.262,0.074,0.03,0.175,0.181,0.118,0.06,0.018,0.134,0.013,0.014,0.125,0.057,0.117,73810,235200
"36003",0.267,0.073,0.207,0.086,0.053,0.193,0.196,0.164,0.036,0.006,0.019,0.163,0.016,0.073,0.099,0.16,54375,80900
"36005",0.386,0.112,0.485,0.255,0.076,0.133,0.247,0.158,0.143,0.145,0.675,0.002,0.125,0.602,0.037,0.162,43726,445900
"36007",0.274,0.069,0.277,0.094,0.038,0.197,0.191,0.159,0.057,0.015,0.085,0.04,0.019,0.125,0.052,0.128,53982,122200
"36009",0.271,0.054,0.236,0.107,0.066,0.199,0.219,0.163,0.059,0.006,0.027,0.115,0.019,0.104,0.036,0.197,53537,92500
"36011",0.231,0.043,0.259,0.115,0.041,0.2,0.194,0.146,0.053,0.005,0.072,0.098,0.013,0.1,0.05,0.145,59602,138200
"36013",0.277,0.054,0.258,0.103,0.055,0.208,0.203,0.176,0.058,0.014,0.05,0.064,0.015,0.118,0.041,0.154,50408,96000
"36015",0.241,0.063,0.261,0.098,0.043,0.196,0.21,0.161,0.064,0.006,0.06,0.045,0.011,0.102,0.048,0.149,58175,114600
"36017",0.222,0.071,0.21,0.115,0.036,0.213,0.205,0.187,0.049,0.004,0.028,0.205,0.017,0.084,0.014,0.141,55690,107900
"36019",0.214,0.047,0.231,0.121,0.033,0.178,0.179,0.173,0.045,0.004,0.06,0.123,0.012,0.095,0.083,0.14,62470,143800
"36021",0.186,0.059,0.243,0.08,0.039,0.248,0.164,0.144,0.053,0.012,0.037,0.077,0.011,0.062,0.037,0.141,73065,250600
"36023",0.214,0.054,0.25,0.094,0.037,0.165,0.189,0.133,0.054,0.003,0.057,0.075,0.014,0.09,0.076,0.158,62163,130000
"36025",0.26,0.061,0.236,0.096,0.045,0.252,0.162,0.185,0.044,0.008,0.016,0.123,0.011,0.074,0.049,0.155,52757,147600
"36027",0.141,0.05,0.267,0.084,0.043,0.184,0.186,0.129,0.048,0.02,0.097,0.032,0.017,0.072,0.059,0.082,87112,304600
"36029",0.218,0.05,0.258,0.078,0.029,0.185,0.201,0.137,0.06,0.018,0.085,0.015,0.013,0.121,0.027,0.121,62578,169100
"36031",0.198,0.051,0.229,0.084,0.041,0.248,0.159,0.167,0.043,0.005,0.03,0.06,0.011,0.094,0.06,0.123,61563,162700
"36033",0.262,0.051,0.218,0.13,0.06,0.184,0.203,0.174,0.045,0.003,0.039,0.103,0.013,0.11,0.091,0.17,55279,118800
"36035",0.242,0.043,0.247,0.125,0.036,0.202,0.2,0.171,0.053,0.002,0.028,0.092,0.007,0.1,0.024,0.152,55240,124500
"36037",0.175,0.047,0.233,0.075,0.031,0.195,0.203,0.154,0.04,0.004,0.038,0.053,0.015,0.098,0.019,0.12,63734,130100
"36039",0.188,0.028,0.265,0.115,0.035,0.232,0.162,0.138,0.038,0.01,0.04,0.068,0.017,0.086,0.061,0.197,62810,190000
"36041",0.2,0.049,0.195,0.142,0.047,0.32,0.131,0.178,0.039,0.002,0.004,0.113,0.006,0.024,0.042,0.137,62841,170600
"36043",0.204,0.042,0.197,0.087,0.047,0.213,0.205,0.154,0.043,0.005,0.054,0.09,0.009,0.101,0.021,0.139,60561,110500
"36045",0.221,0.064,0.274,0.084,0.054,0.142,0.238,0.146,0.06,0.006,0.066,0.113,0.018,0.085,0.043,0.11,58271,154000
"36047",0.283,0.073,0.368,0.162,0.063,0.145,0.226,0.103,0.07,0.113,0.433,0.001,0.103,0.553,0.018,0.136,67753,767500
"36049",0.231,0.052,0.199,0.088,0.043,0.196,0.229,0.15,0.039,0.003,0.021,0.115,0.012,0.056,0.015,0.161,60049,128600
"36051",0.183,0.047,0.234,0.077,0.034,0.189,0.178,0.135,0.045,0.005,0.043,0.097,0.008,0.06,0.086,0.125,64467,142000
"36053",0.173,0.041,0.23,0.069,0.033,0.191,0.187,0.13,0.049,0.003,0.05,0.075,0.009,0.061,0.082,0.129,63312,151100
"36055",0.207,0.053,0.28,0.086,0.032,0.179,0.205,0.142,0.074,0.023,0.108,0.009,0.014,0.109,0.036,0.114,66317,160000
"36057",0.268,0.059,0.28,0.112,0.056,0.188,0.229,0.165,0.067,0.021,0.045,0.069,0.016,0.128,0.023,0.196,53533,113500
"36059",0.091,0.046,0.202,0.082,0.04,0.18,0.214,0.088,0.041,0.048,0.108,0.002,0.029,0.066,0.014,0.07,126576,560100
"36061",0.222,0.068,0.287,0.115,0.046,0.173,0.143,0.111,0.048,0.08,0.897,0.001,0.054,0.779,0.042,0.104,93956,1008500
"36063",0.202,0.058,0.239,0.083,0.023,0.197,0.198,0.153,0.065,0.008,0.07,0.036,0.011,0.107,0.019,0.13,60834,140400
"36065",0.236,0.044,0.236,0.111,0.034,0.192,0.213,0.146,0.067,0.027,0.077,0.054,0.021,0.106,0.051,0.132,61733,138700
"36067",0.216,0.056,0.253,0.086,0.035,0.178,0.21,0.139,0.064,0.017,0.136,0.012,0.016,0.122,0.043,0.127,66012,154100
"36069",0.16,0.04,0.22,0.067,0.033,0.21,0.195,0.145,0.051,0.008,0.072,0.069,0.012,0.065,0.034,0.103,70694,169200
"36071",0.202,0.053,0.296,0.103,0.049,0.141,0.254,0.116,0.059,0.053,0.105,0.018,0.039,0.086,0.027,0.125,85640,291900
"36073",0.22,0.061,0.261,0.139,0.054,0.183,0.192,0.155,0.06,0.012,0.02,0.098,0.012,0.076,0.061,0.14,54882,107700
"36075",0.254,0.073,0.258,0.102,0.042,0.171,0.207,0.15,0.063,0.004,0.041,0.124,0.022,0.085,0.04,0.106,61983,115900
"36077",0.219,0.05,0.231,0.074,0.051,0.212,0.153,0.141,0.043,0.006,0.024,0.109,0.012,0.07,0.094,0.147,60523,154200
"36079",0.092,0.044,0.221,0.067,0.035,0.183,0.195,0.102,0.038,0.019,0.041,0.007,0.017,0.041,0.027,0.058,111617,377800
"36081",0.2,0.07,0.338,0.172,0.087,0.165,0.199,0.099,0.052,0.145,0.36,0.002,0.098,0.367,0.014,0.107,75886,603200
"36083",0.173,0.056,0.233,0.076,0.031,0.176,0.19,0.145,0.063,0.008,0.101,0.027,0.013,0.103,0.038,0.101,76731,204200
